,SquareFeet,Bathrooms,Neighborhood,Bedrooms,Price
48262,2473,2,Suburb,2,217561.83062421955
48263,1726,1,Suburb,5,222047.81479721228
48264,2831,2,Urban,2,231888.4115103416
48265,2821,3,Suburb,5,372173.1778877901
48266,2816,1,Rural,5,347851.36193510564
48267,2542,1,Rural,3,364460.2941708277
48268,1091,3,Urban,2,112073.7312622352
48269,2384,3,Urban,5,300855.5018325138
48270,2969,1,Rural,2,369363.5624800638
48271,2146,3,Urban,2,289857.5254867244
48272,1336,1,Rural,4,163869.33700347325
48273,2631,1,Urban,3,308588.7727354548
48274,1512,1,Suburb,2,275741.88652650313
48275,1602,1,Rural,2,81736.97198210323
48276,1427,1,Urban,5,226979.65925132885
48277,2456,1,Suburb,5,167603.2945573873
48278,1006,1,Suburb,4,194722.6764379362
48279,1119,3,Rural,3,228640.87018189835
48280,1386,3,Suburb,3,151160.15893791453
48281,2373,3,Suburb,3,328579.6907703052
48282,1640,1,Suburb,2,221698.66005591676
48283,2714,3,Rural,3,388633.1713767443
48284,2121,2,Rural,4,270022.9714622519
48285,2957,3,Urban,4,409872.22092889046
48286,2066,3,Suburb,2,256299.2054593623
48287,1182,3,Rural,2,142757.24305767825
48288,1696,1,Suburb,2,224056.4954507392
48289,1564,2,Rural,5,157158.20786599402
48290,2763,2,Rural,2,352653.1848711724
48291,2696,2,Urban,4,253584.21453078583
48292,2258,1,Urban,2,270004.9358118567
48293,2999,3,Suburb,5,269071.26963570184
48294,1445,1,Urban,2,87036.8539435031
48295,2893,2,Urban,5,360090.0772908549
48296,2930,1,Rural,5,238737.7126689224
48297,1199,2,Rural,5,161412.77422847087
48298,1947,2,Urban,2,41382.00936861953
48299,1512,2,Rural,2,219652.0044628993
48300,2549,1,Urban,4,236837.67518362057
48301,1989,3,Suburb,3,244074.30337074024
48302,1212,3,Urban,2,160453.78775775203
48303,2401,3,Urban,4,313540.5571467334
48304,2812,3,Suburb,3,314376.3347864582
48305,1545,3,Suburb,4,199660.0647507813
48306,1485,2,Suburb,3,119722.780868291
48307,2384,3,Suburb,4,177140.06166003947
48308,2805,2,Rural,2,395160.5239985049
48309,1167,3,Rural,3,104282.19688449244
48310,1889,1,Rural,5,220977.66953160625
48311,1930,1,Rural,4,199645.0158599333
48312,2705,2,Urban,2,378775.7698327996
48313,2617,2,Rural,2,304459.1728951275
48314,2427,2,Rural,3,297687.7027284399
48315,1827,2,Urban,4,170490.57479764966
48316,1136,3,Urban,2,185028.73510328744
48317,2256,2,Urban,5,315137.2761513099
48318,1114,2,Suburb,4,165454.09524792217
48319,2275,1,Rural,2,185297.36202948156
48320,2516,3,Urban,2,282225.0690356998
48321,2312,3,Suburb,5,299436.56611206994
48322,2072,3,Rural,2,251198.2429036562
48323,2475,3,Urban,3,268535.0659484164
48324,1515,1,Suburb,4,123626.76990005812
48325,2914,1,Suburb,3,322234.19962945906
48326,1687,1,Rural,3,125108.96354855988
48327,2019,1,Rural,5,204017.89465045265
48328,2295,3,Rural,3,195451.30914653064
48329,2454,3,Suburb,3,258873.25867903756
48330,2049,1,Urban,3,209692.56774840807
48331,2093,3,Urban,2,212975.062775994
48332,1292,1,Suburb,5,86121.43588742649
48333,2429,2,Rural,2,334191.18497244746
48334,2257,2,Rural,2,219292.4851602844
48335,1230,1,Rural,3,121180.301456272
48336,2286,3,Suburb,2,181840.1800792849
48337,1937,2,Urban,2,158194.842245674
48338,2821,2,Suburb,2,317824.62497147446
48339,2609,2,Suburb,3,361847.0452069249
48340,2144,1,Rural,4,257984.9920915875
48341,2486,2,Urban,4,278459.9201047624
48342,1517,3,Suburb,2,208909.2203095962
48343,2047,1,Urban,3,212197.69127335105
48344,1705,1,Rural,5,189371.6003550256
48345,2703,2,Urban,4,336090.7920078729
48346,1376,2,Rural,2,143365.04652579204
48347,2523,1,Suburb,3,355256.6267652083
48348,2934,3,Suburb,4,298124.7389456165
48349,1436,1,Rural,4,141991.71655215314
48350,1852,1,Urban,3,144171.02758467017
48351,2745,1,Urban,4,304310.3672473611
48352,2668,3,Urban,2,384949.14869957016
48353,2880,1,Urban,2,386457.7074572465
48354,2827,2,Rural,3,328474.3852174572
48355,1969,2,Urban,3,228958.4186668222
48356,1498,3,Suburb,5,109165.0730399308
48357,2197,2,Suburb,5,282124.3567180455
48358,2686,3,Suburb,2,253675.4517641699
48359,1599,2,Urban,3,219945.2371271377
48360,2836,1,Urban,5,361078.80224020965
48361,2532,3,Suburb,5,446757.0512040305
48362,1777,2,Urban,4,192286.6078596628
48363,2333,1,Rural,4,288042.51412674936
48364,1069,3,Urban,5,175771.54072273738
48365,1204,3,Urban,4,138955.9016312127
48366,1340,2,Urban,5,199977.30414830623
48367,2055,2,Suburb,4,240933.3812885532
48368,2066,1,Rural,3,254626.0094761367
48369,1117,3,Rural,4,101365.19198414714
48370,1888,1,Suburb,3,135989.16949732468
48371,1014,1,Suburb,2,98868.97888688276
48372,2345,2,Rural,4,251540.2374232749
48373,1910,2,Urban,3,202237.3482815265
48374,1626,2,Suburb,5,147803.4317606585
48375,2360,2,Suburb,2,292320.510843496
48376,2555,3,Rural,4,282420.65328663634
48377,1689,1,Rural,5,285561.5233083218
48378,1773,3,Suburb,5,192591.0478894835
48379,2614,1,Suburb,4,337476.75793851883
48380,2404,3,Rural,4,338262.9799789712
48381,2534,1,Urban,3,243924.34936539983
48382,1912,3,Rural,3,238832.5759476875
48383,1119,2,Urban,2,154132.26038413175
48384,1025,2,Rural,4,57204.87992939449
48385,2557,1,Suburb,2,310827.1212670206
48386,2736,1,Suburb,3,307861.2972033274
48387,1063,1,Suburb,4,94798.88329748888
48388,1459,2,Urban,5,158858.89619419936
48389,2749,1,Urban,2,290166.64807843656
48390,1313,1,Rural,4,186626.09816802896
48391,1804,2,Urban,5,207596.78611886565
48392,2613,3,Rural,3,221977.5328732412
48393,2239,1,Suburb,5,268561.98575412
48394,2479,1,Suburb,2,247688.5792831084
48395,1985,1,Suburb,4,225728.06758373196
48396,1735,2,Suburb,5,217025.80960022856
48397,1888,3,Suburb,4,294291.4197532608
48398,2563,2,Urban,5,217879.6102738754
48399,1981,2,Urban,4,288860.43677328335
48400,2840,3,Suburb,2,352092.9048711787
48401,2736,2,Urban,3,255940.94463799044
48402,1578,1,Suburb,3,233592.5826079884
48403,2496,1,Suburb,5,229949.55006870712
48404,2382,2,Rural,2,278170.44415208854
48405,2149,3,Urban,4,206226.03999655516
48406,1971,1,Urban,2,207088.13564093248
48407,1860,3,Urban,2,238093.49791787853
48408,1706,3,Suburb,5,215245.8343026579
48409,2960,1,Urban,3,305835.4050816729
48410,2709,1,Rural,2,292553.577034291
48411,2110,1,Suburb,5,211309.08776040623
48412,2366,1,Rural,4,257512.4898317435
48413,2846,1,Urban,3,326042.125213733
48414,1394,2,Suburb,3,196260.36025182676
48415,1483,2,Suburb,4,62100.60788632525
48416,1665,2,Urban,2,220152.32528284527
48417,1455,1,Suburb,3,88802.20089730545
48418,2499,3,Suburb,2,261159.0520577501
48419,1209,2,Urban,5,144600.73467722646
48420,1524,3,Suburb,4,76896.19144617254
48421,1675,1,Rural,3,278357.19388084137
48422,2001,1,Urban,4,191893.6626291703
48423,2790,2,Rural,3,263903.89693144104
48424,1895,3,Suburb,4,343582.74874336744
48425,2003,3,Rural,5,146180.35065645011
48426,2599,3,Urban,5,291226.83475733147
48427,1306,3,Suburb,2,165835.05731788775
48428,2099,3,Urban,5,242188.7655518724
48429,2045,1,Urban,4,155051.5609488779
48430,1059,3,Urban,4,101347.91101264513
48431,1385,3,Rural,5,188608.48620608076
48432,1055,3,Suburb,4,180949.82653782336
48433,1167,2,Suburb,4,220131.29533692772
48434,2435,1,Rural,4,261908.74624860057
48435,1716,2,Rural,2,231009.59965867625
48436,1864,2,Rural,2,253822.9563478248
48437,2794,2,Rural,3,359243.0179201814
48438,2214,2,Urban,4,244800.854467754
48439,1481,2,Rural,2,180948.4645195588
48440,2942,1,Urban,5,344737.9885824075
48441,2590,3,Urban,4,310368.91848383733
48442,2439,2,Suburb,4,327210.75583697885
48443,1339,1,Suburb,3,146945.52402914182
48444,1795,2,Urban,5,233474.3624761156
48445,1891,3,Rural,5,237952.42238970287
48446,1775,2,Rural,4,141157.0653012087
48447,2282,1,Urban,2,238832.7287967864
48448,2373,3,Rural,3,300264.07974416926
48449,1600,3,Rural,3,200376.19785344624
48450,1436,3,Suburb,3,96467.75837006372
48451,2245,3,Rural,4,282792.9377622522
48452,2436,3,Urban,3,299094.76071501523
48453,2373,2,Suburb,2,270993.2504168444
48454,2505,1,Rural,5,347732.2338359447
48455,2624,1,Rural,2,326298.5214881236
48456,2082,1,Rural,3,198581.10707527815
48457,1151,2,Suburb,5,182364.3818756552
48458,1933,1,Suburb,3,274853.3102975984
48459,1539,2,Rural,3,169524.17201107612
48460,1224,3,Suburb,4,205077.6083314602
48461,2341,3,Urban,5,283869.9158892276
48462,1562,3,Rural,3,124237.01442871666
48463,2798,1,Urban,3,228844.587597632
48464,2302,1,Suburb,4,227680.84746937585
48465,1557,1,Urban,5,136719.96091148557
48466,2497,1,Rural,3,381918.68047846935
48467,2869,3,Rural,3,335704.72035236534
48468,1617,2,Suburb,2,129049.69848666857
48469,2819,2,Suburb,2,333493.78494811803
48470,1023,1,Rural,2,56009.052428611656
48471,2542,3,Suburb,4,226955.10869415576
48472,1367,3,Rural,2,224057.61827874024
48473,1998,2,Suburb,2,137408.6446416165
48474,1334,3,Urban,3,184141.13756525752
48475,2456,1,Urban,4,233384.0088567829
48476,1002,3,Rural,5,131161.08626447426
48477,2007,2,Rural,3,181988.71674968876
48478,2281,2,Urban,3,185568.9480090373
48479,1262,1,Suburb,4,59486.98124236654
48480,1120,1,Urban,4,200454.91925295463
48481,2743,2,Rural,3,411938.28668757016
48482,1020,1,Rural,3,187187.9855810381
48483,1904,2,Urban,3,271477.2440381121
48484,1139,2,Rural,4,115632.9380512317
48485,2500,1,Suburb,3,292265.3453577097
48486,2815,3,Rural,3,230750.55208939587
48487,2312,2,Urban,5,377322.9017760101
48488,1205,2,Suburb,2,48480.51536464592
48489,1042,2,Suburb,2,149384.1510841601
48490,1849,1,Suburb,2,239989.51037379453
48491,2141,3,Suburb,2,249544.90486833107
48492,2028,1,Urban,2,230505.13337454727
48493,1206,2,Rural,3,94749.46898897758
48494,1634,1,Urban,3,92622.86435887152
48495,2862,3,Rural,5,356840.1936742628
48496,1344,1,Urban,4,208890.83426268783
48497,2165,1,Suburb,5,266680.0918814003
48498,1371,3,Urban,4,83467.36409462485
48499,2255,2,Suburb,4,235916.37088508025
48500,2187,2,Rural,5,226830.9229798612
48501,1546,1,Urban,3,45300.31756942869
48502,2387,1,Suburb,5,257111.57600134512
48503,2969,1,Suburb,2,305075.20100325986
48504,1983,1,Rural,5,320803.71846569626
48505,1334,3,Suburb,3,179874.2647018691
48506,1010,2,Urban,3,47772.66740193479
48507,2431,2,Suburb,4,246685.1043409721
48508,1074,1,Suburb,4,149720.2148982633
48509,2323,3,Rural,5,290045.9145811436
48510,1946,3,Urban,4,309454.917978654
48511,1912,1,Urban,5,177568.66889361828
48512,2404,1,Urban,4,327196.1665418594
48513,1709,2,Rural,3,163613.7619705997
48514,1852,1,Rural,4,130451.93046718958
48515,1775,1,Urban,2,142105.44926635316
48516,2870,2,Rural,3,313459.9855835444
48517,1885,2,Suburb,2,169753.374544437
48518,1735,3,Suburb,3,268815.05743235745
48519,1633,2,Suburb,5,267149.1334805401
48520,2609,1,Rural,3,327592.9644072222
48521,2051,3,Urban,4,156753.73927101656
48522,2486,1,Urban,2,270896.40716061107
48523,1395,2,Rural,3,148230.06167656858
48524,1682,3,Urban,5,196815.202154264
48525,2399,3,Urban,2,260779.70935693345
48526,1420,3,Suburb,3,177087.51548239464
48527,1363,2,Urban,5,223705.3372698499
48528,2918,2,Urban,3,345649.21666897985
48529,2239,2,Rural,3,257622.12886008227
48530,2854,3,Urban,2,304985.30227116984
48531,2124,2,Suburb,3,118767.1286358049
48532,2781,2,Suburb,2,331159.75129205204
48533,1092,1,Urban,2,104718.66666570886
48534,2598,2,Suburb,4,233535.4304728049
48535,1265,2,Rural,2,205312.30872324613
48536,1205,2,Urban,3,129798.14230510392
48537,2103,2,Rural,3,287736.84339293133
48538,1036,1,Urban,3,154622.73914020378
48539,2034,2,Suburb,3,153461.27809900578
48540,2650,2,Rural,2,257817.72311928967
48541,2113,2,Rural,4,159838.57624925103
48542,1743,2,Suburb,2,156407.6032699082
48543,1018,3,Suburb,3,242053.0627459308
48544,2587,2,Rural,2,284672.14579345094
48545,1373,1,Suburb,4,92783.70962680424
48546,2809,3,Rural,5,306355.2505226693
48547,1093,2,Suburb,4,138590.69736507075
48548,1031,1,Urban,4,38849.2643622879
48549,2686,2,Rural,5,288961.5361758374
48550,1139,3,Urban,4,112519.56924066096
48551,2593,3,Rural,4,265486.5281638985
48552,1972,1,Urban,2,234511.68573267828
48553,2044,1,Suburb,4,208675.5913197491
48554,2172,3,Rural,4,282213.0168787133
48555,2244,2,Suburb,3,251790.74770184656
48556,1732,3,Urban,4,308760.4032889473
48557,1753,2,Rural,2,187356.0692246645
48558,2242,1,Rural,5,273533.5936292454
48559,2564,3,Urban,3,246396.12136717368
48560,2998,2,Rural,2,263436.4732930244
48561,2582,2,Rural,3,316112.7471316292
48562,2931,3,Urban,4,373661.91831566574
48563,1057,3,Rural,2,181162.2472556271
48564,2448,2,Rural,3,284881.6904445421
48565,2298,2,Suburb,2,234934.77924608684
48566,1139,1,Rural,3,137465.03038659
48567,2046,2,Urban,4,238517.49027850377
48568,1900,3,Urban,5,154099.5589555023
48569,1377,3,Suburb,5,216360.2841903835
48570,1921,2,Suburb,2,153218.11730182136
48571,1372,2,Rural,5,200735.654557345
48572,2086,2,Suburb,2,121548.196513174
48573,2587,1,Suburb,2,329491.7938469937
48574,1777,3,Suburb,4,169997.43986670318
48575,2365,3,Rural,4,262840.28214607056
48576,1166,2,Urban,3,105609.56157480762
48577,2174,1,Urban,2,293328.6011521543
48578,1522,1,Suburb,3,148633.77997086852
48579,2630,2,Suburb,3,270280.39312363806
48580,1583,3,Urban,4,222200.27566441
48581,1500,1,Suburb,2,105151.1652045557
48582,1895,2,Urban,4,197144.46672295468
48583,1998,3,Suburb,2,277790.6358560544
48584,1559,3,Rural,5,255966.7711092329
48585,2371,2,Rural,5,287646.85381189344
48586,2295,3,Rural,3,246954.42125806824
48587,2453,1,Urban,4,297706.4867160482
48588,2966,3,Rural,4,345380.2839864588
48589,2011,1,Rural,2,186747.1513160489
48590,2630,1,Rural,3,269116.2834340554
48591,1232,2,Suburb,4,81304.0206609981
48592,1559,2,Suburb,3,216220.78061931572
48593,2231,3,Suburb,4,315178.97578380746
48594,2476,1,Suburb,5,269075.1980160941
48595,2762,1,Suburb,4,319620.3286395795
48596,2524,1,Suburb,4,357055.30846580764
48597,1920,1,Suburb,5,204120.51617873675
48598,2612,1,Rural,3,315633.3065881091
48599,1860,3,Rural,3,229070.8265534925
48600,2242,1,Suburb,3,176767.52616163943
48601,1871,2,Urban,5,296906.85278120067
48602,1080,2,Suburb,5,123918.75621048918
48603,2572,1,Rural,5,209124.3744620955
48604,1613,3,Rural,3,203653.35904297745
48605,1702,2,Urban,3,52849.91798704091
48606,1540,3,Rural,3,75963.02173299523
48607,2849,2,Urban,3,311071.0895796837
48608,1764,1,Rural,2,212828.0573970147
48609,2274,2,Urban,5,260051.8610212497
48610,1737,1,Rural,5,176842.05346729272
48611,1605,1,Suburb,5,213959.2744861112
48612,2438,1,Urban,3,313772.73181354365
48613,2109,2,Rural,3,236145.065078252
48614,1621,3,Suburb,2,194964.83800419804
48615,2240,2,Rural,2,175253.0720865358
48616,2021,3,Rural,3,161488.28223909036
48617,1195,1,Suburb,3,188203.28100213563
48618,1994,3,Urban,3,255302.5010476751
48619,2320,1,Suburb,5,308130.6250379051
48620,1945,2,Suburb,2,183074.00336514344
48621,1043,3,Rural,5,128904.87276787448
48622,1392,3,Urban,4,255693.84924589063
48623,2466,3,Rural,4,284194.0184425776
48624,2113,2,Suburb,4,282182.10321316624
48625,1154,3,Rural,4,139536.15199604444
48626,1977,1,Rural,5,291837.3453107785
48627,2501,2,Rural,4,355946.75325352454
48628,2644,1,Suburb,3,376248.2510637535
48629,1058,1,Suburb,4,184289.31070716615
48630,1109,2,Rural,3,68420.58913925773
48631,1478,1,Urban,5,131926.36276874598
48632,1617,3,Urban,2,222987.76123942097
48633,2922,1,Suburb,2,172649.80693306087
48634,2756,3,Suburb,4,305247.77523799177
48635,2798,2,Suburb,2,275079.4719734617
48636,2617,1,Urban,3,309983.1803021922
48637,1783,1,Urban,4,168857.58055238053
48638,2072,3,Urban,4,294237.16740659554
48639,2400,1,Suburb,3,329118.6897541414
48640,2055,3,Urban,3,161901.3916261048
48641,2509,1,Suburb,5,195894.41459229792
48642,1600,2,Rural,3,119250.86704524042
48643,1939,3,Rural,5,176212.51486136933
48644,1991,1,Rural,4,108308.19659804027
48645,1530,1,Rural,2,221519.1859436221
48646,2026,3,Urban,2,270329.2902438231
48647,1377,1,Urban,5,147176.13159227654
48648,1571,1,Suburb,2,162419.47123117596
48649,2954,3,Urban,2,249985.8768913092
48650,2265,3,Suburb,4,245397.7927042714
48651,2564,2,Urban,5,194387.99155440545
48652,1586,2,Rural,3,126168.93060810352
48653,2605,3,Urban,2,277337.55289097753
48654,2618,1,Urban,4,288993.6469502971
48655,1356,3,Suburb,4,144987.37996563932
48656,1684,1,Suburb,2,228409.88177540808
48657,2946,2,Rural,3,374484.3104483248
48658,2220,3,Urban,3,278719.0277474582
48659,1857,3,Urban,5,208449.8247259548
48660,2442,2,Urban,5,289093.73621996515
48661,1658,3,Rural,5,207344.46393476773
48662,2296,3,Rural,4,114406.31783196138
48663,2525,3,Rural,3,243084.1724220331
48664,1034,3,Rural,5,118929.43806112048
48665,2006,2,Urban,4,207902.4831064799
48666,2648,1,Rural,3,333342.1695420636
48667,1460,2,Rural,2,217053.31971981292
48668,1717,2,Suburb,5,149618.7800927593
48669,2693,3,Suburb,5,306027.1969499234
48670,2276,2,Rural,3,194938.2094011341
48671,2657,3,Rural,2,284175.27043662785
48672,1511,3,Suburb,2,226930.87299026357
48673,2071,1,Suburb,4,222617.2494337729
48674,2208,2,Urban,5,279803.84843301424
48675,1490,2,Suburb,2,189117.1727027812
48676,1272,3,Urban,4,206344.505284571
48677,2636,3,Rural,5,307520.8263824905
48678,2012,1,Urban,5,207281.89072685188
48679,1526,3,Rural,5,218155.3659515994
48680,2151,1,Rural,5,234004.93934747783
48681,1209,3,Rural,2,170947.67041474217
48682,1623,3,Suburb,2,168507.25844002873
48683,2805,3,Suburb,2,302751.7228558449
48684,2165,3,Urban,3,273377.86488926667
48685,1172,2,Rural,3,41762.55881406319
48686,2888,1,Urban,5,242682.98482218597
48687,2701,2,Suburb,2,243947.4106773242
48688,1446,2,Suburb,4,135161.01363353955
48689,2142,1,Urban,2,241836.3027054639
48690,2738,3,Rural,4,248368.15795600583
48691,1010,3,Urban,5,205539.4861013434
48692,1760,3,Suburb,5,176594.10891553498
48693,2327,1,Suburb,5,280245.1445851828
48694,2783,2,Rural,2,254646.9406878233
48695,2177,2,Rural,2,261660.67815771064
48696,1322,2,Rural,4,45179.742583077415
48697,2560,2,Rural,4,309739.6939889818
48698,1976,1,Suburb,3,198343.13939830725
48699,1444,2,Suburb,5,215183.36646798227
48700,1341,1,Rural,4,149131.89758419228
48701,1220,2,Suburb,2,175474.10513599557
48702,1109,1,Suburb,4,78810.50735484142
48703,1409,2,Rural,3,89550.22104186233
48704,2441,2,Urban,2,255787.0891928888
48705,2625,2,Urban,2,346166.34312184615
48706,1504,1,Suburb,2,132886.10826961085
48707,2800,1,Rural,4,297871.71407467587
48708,1039,2,Rural,5,18659.476781287856
48709,2532,3,Rural,5,321640.5486208836
48710,2482,1,Rural,5,294839.7301474861
48711,1262,3,Suburb,5,250462.23200725272
48712,2693,1,Urban,5,255198.02354195545
48713,2141,3,Rural,2,197925.801415755
48714,2473,2,Urban,2,326784.05867223634
48715,2791,1,Rural,4,300560.5610327283
48716,2437,1,Rural,2,297743.9032950396
48717,1707,3,Urban,4,138573.75006476394
48718,2849,2,Urban,4,220846.3858019341
48719,1822,1,Suburb,3,113232.49238223606
48720,2549,2,Rural,2,238281.20364594812
48721,1460,1,Urban,4,201070.74891067087
48722,2141,3,Suburb,5,258612.5030029071
48723,1216,2,Rural,5,273876.50886780204
48724,2740,3,Suburb,3,263747.2701812634
48725,1076,2,Rural,4,195269.43287120463
48726,2444,1,Urban,2,258684.64099562305
48727,1891,1,Suburb,5,212466.81325067944
48728,2195,3,Rural,5,174807.4408325785
48729,1389,2,Suburb,3,267838.85282589035
48730,2049,3,Rural,5,313915.8270219967
48731,2151,2,Rural,4,302321.62143122265
48732,1373,1,Rural,3,184912.5844692909
48733,1653,1,Rural,5,87944.4545686015
48734,1903,1,Suburb,2,244704.2435449876
48735,2047,2,Rural,4,229488.4028319606
48736,2493,1,Suburb,5,311336.08793360216
48737,1743,1,Urban,2,252848.8357237706
48738,1422,2,Urban,4,222337.2934185495
48739,2200,1,Rural,5,275086.2514092043
48740,1852,2,Suburb,3,226320.96843305675
48741,2770,1,Rural,2,280026.7226397665
48742,1830,2,Suburb,5,169714.26191133127
48743,2561,3,Rural,3,273886.9002326089
48744,2289,2,Rural,4,158037.21079003045
48745,1972,2,Rural,4,166468.50944593272
48746,2897,1,Urban,2,298336.6816024969
48747,1628,1,Suburb,2,55017.45166399005
48748,1569,1,Rural,4,84484.62418134716
48749,2293,1,Suburb,3,180471.4125969077
48750,2352,3,Urban,4,256118.98879607028
48751,2478,1,Rural,5,305503.8039148582
48752,2318,3,Suburb,5,258349.48165546064
48753,1121,1,Rural,3,66632.18256737781
48754,1158,2,Suburb,5,176980.1109535275
48755,2201,2,Rural,5,355371.9672566029
48756,2679,2,Urban,2,218813.84766540927
48757,2351,1,Urban,5,200504.66767495245
48758,2903,3,Urban,3,321603.03228141554
48759,1306,2,Rural,4,274720.55851054913
48760,2934,2,Urban,3,307297.124546043
48761,2112,3,Urban,2,269700.7801026836
48762,1750,3,Suburb,3,132947.19367501786
48763,2061,3,Suburb,4,281333.9785490069
48764,2896,2,Urban,4,375644.05386996455
48765,1590,3,Urban,3,150851.3883532607
48766,2880,1,Rural,4,231090.75431805252
48767,2862,1,Urban,2,387822.1349147415
48768,1345,1,Urban,3,128686.168655256
48769,2275,1,Suburb,5,254015.27447617252
48770,2863,1,Suburb,3,296036.9098617076
48771,1148,1,Urban,5,139833.91971430686
48772,2039,1,Urban,5,223705.39921186396
48773,2390,2,Rural,3,262535.2334383926
48774,1834,1,Urban,4,173384.13908308794
48775,2856,3,Suburb,5,304962.0556230602
48776,1780,2,Urban,5,238358.0920525916
48777,1117,2,Rural,3,129686.28430426634
48778,1703,1,Suburb,5,222107.61952867976
48779,1316,1,Rural,3,170209.57029022538
48780,1287,2,Urban,5,208460.44283392312
48781,1907,1,Rural,5,236386.44090532724
48782,2374,3,Suburb,3,193401.6505296105
48783,1296,2,Rural,3,119312.90948468952
48784,2217,1,Urban,2,271431.6679551991
48785,2415,1,Urban,4,351170.38029666507
48786,1442,1,Urban,2,181040.37239118968
48787,2304,2,Rural,3,265937.3459976196
48788,1900,3,Urban,5,168869.4498651473
48789,1300,3,Urban,4,114704.12120828607
48790,1897,2,Suburb,3,226500.62847001455
48791,1425,2,Suburb,2,64728.29288666224
48792,1249,1,Suburb,5,263033.1509167942
48793,2957,3,Rural,5,417172.8845713701
48794,2766,1,Urban,3,326638.3034925506
48795,2538,2,Urban,5,315205.1442813715
48796,1685,3,Urban,2,294939.5015731741
48797,1751,2,Suburb,5,279032.5916670243
48798,1997,3,Suburb,2,227007.4583066509
48799,1405,2,Suburb,5,186174.6371114376
48800,2639,1,Rural,4,339373.0756723864
48801,1800,3,Suburb,3,244052.50417625936
48802,1243,3,Urban,3,159441.470867297
48803,2823,3,Suburb,5,416583.2341163466
48804,1366,2,Rural,3,84966.43268010067
48805,2808,1,Rural,4,312970.3078973337
48806,1119,1,Suburb,2,174401.71019909228
48807,1849,3,Urban,4,125196.94874578016
48808,2463,1,Suburb,4,247241.0351851133
48809,2794,2,Suburb,2,283241.5308754286
48810,2527,3,Rural,3,240694.56766722933
48811,2605,2,Rural,2,383152.15721534623
48812,1432,2,Suburb,2,150839.88083772396
48813,1182,1,Suburb,2,156660.6845372559
48814,2484,3,Suburb,3,362084.7954169394
48815,1758,2,Urban,2,175479.0162461978
48816,2141,3,Rural,4,248894.92031403928
48817,1030,3,Urban,2,51710.456320395344
48818,1976,2,Rural,2,132378.88037541427
48819,2172,1,Rural,5,143853.29688524117
48820,1527,1,Suburb,5,207755.9116212452
48821,2296,3,Rural,4,273076.8497800183
48822,1863,1,Rural,3,198479.76980775408
48823,2408,3,Suburb,5,252267.52854614452
48824,2903,3,Rural,4,238600.4952723977
48825,1101,2,Suburb,5,101508.41989440413
48826,2095,3,Rural,5,161506.34990590555
48827,2728,2,Suburb,3,345777.0937312987
48828,2857,1,Rural,3,262436.62501826085
48829,1622,2,Suburb,5,252154.13395057176
48830,1804,1,Suburb,5,235263.83917720304
48831,1407,2,Suburb,3,199974.4607218678
48832,2370,1,Rural,3,251037.69941351085
48833,2875,3,Suburb,4,345676.0360633182
48834,2390,2,Rural,5,228449.2374495505
48835,1829,1,Urban,3,151592.23775506893
48836,1788,2,Suburb,5,207428.71668289407
48837,1617,3,Suburb,4,203303.07779085828
48838,1548,1,Urban,2,171467.3927252093
48839,1290,3,Suburb,5,123325.07337562996
48840,1421,2,Rural,4,168509.10648203047
48841,1180,3,Suburb,2,194717.76401493791
48842,1654,1,Suburb,5,165810.80228908383
48843,1113,3,Suburb,4,103262.64004894313
48844,2261,3,Rural,2,308880.07611560845
48845,2961,1,Suburb,4,353419.1285229478
48846,2117,1,Rural,4,150588.13258989205
48847,1259,3,Urban,4,133593.81526175374
48848,2130,2,Suburb,4,279401.72120731766
48849,1243,3,Suburb,2,218191.26407678347
48850,1422,3,Suburb,3,111028.89956719444
48851,1334,1,Rural,4,119137.88469114628
48852,2046,1,Urban,2,189778.30848651865
48853,2896,1,Urban,4,254579.64279056428
48854,1270,1,Suburb,5,229521.5427410452
48855,2163,3,Suburb,5,210669.5521212024
48856,2489,1,Urban,3,216667.47348875416
48857,1453,1,Suburb,2,218446.9259199932
48858,2407,2,Urban,5,267742.75698556023
48859,1593,2,Urban,2,135917.68366866294
48860,2400,2,Rural,5,283716.8201369244
48861,2009,2,Suburb,2,230652.758973754
48862,2461,3,Suburb,4,180636.34496815497
48863,1855,2,Suburb,4,184647.22470488472
48864,2445,2,Rural,5,291552.01697342604
48865,2179,2,Rural,3,236837.41056005703
48866,2358,3,Rural,5,271494.7801032635
48867,2554,3,Rural,5,314739.5189877764
48868,2604,3,Urban,3,293997.0735728933
48869,2983,2,Rural,4,288827.02692778216
48870,1131,3,Rural,4,171279.47326059928
48871,1767,3,Urban,5,278958.4903579819
48872,2744,2,Urban,2,329800.9362787332
48873,1500,3,Suburb,5,233695.75246504575
48874,2545,3,Suburb,4,239016.37394159724
48875,2163,3,Suburb,2,222696.77010025675
48876,2988,2,Urban,3,316536.51098813093
48877,1134,3,Suburb,4,120068.3206548068
48878,1766,1,Urban,3,285814.4247938161
48879,1811,3,Urban,4,177142.27096268488
48880,2430,2,Urban,4,242910.05142049512
48881,1769,1,Urban,2,172096.5814691203
48882,1093,1,Suburb,4,185338.62631624044
48883,2907,2,Suburb,5,320569.3409128177
48884,2264,3,Rural,3,207953.14031314093
48885,2772,2,Rural,4,295998.7872030103
48886,1164,2,Rural,5,140791.3278013118
48887,1324,2,Suburb,3,77629.43354372792
